base_model,correction,dataset,n,role,domain,rmse,mae,bias_observed_minus_pred,r2,spearman
M1_Q_proxy,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_hackernews_val_loss,3.5834455478454483,3.572374462871027,-3.572374462871027,-434.68812556317795,0.1807315668202765
M1_Q_proxy,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_abstracts_val_loss,3.6429821900861605,3.6266772031230836,-3.6266772031230836,-286.5431843412964,0.3258928571428572
M1_Q_proxy,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_uspto_backgrounds_val_loss,3.444496903915243,3.437677374945403,-3.437677374945403,-235.331290298871,0.36235553904705914
M1_Q_proxy,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_arxiv_val_loss,3.743249128435114,3.705683235435295,-3.705683235435295,-243.73637172223488,0.6268721198156683
M1_Q_proxy,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_freelaw_val_loss,3.8273718418181897,3.7998826745008154,-3.7998826745008154,-215.35429556952698,0.672571044546851
M1_Q_proxy,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_central_val_loss,3.8295340151374377,3.8055802339599056,-3.8055802339599056,-350.74111329641767,0.5998943932411674
M1_Q_proxy,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_wikipedia_en_val_loss,4.296402449757606,4.284883786039126,-4.284883786039126,-424.4316480032902,0.31955645161290325
M1_Q_proxy,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_dm_mathematics_val_loss,3.0666637029366743,3.002757550425424,-3.002757550425424,-89.05621957173186,0.6131432411674348
M1_Q_proxy,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_github_val_loss,4.059918406410672,4.025598027095287,-4.025598027095287,-349.4236145890078,0.4933755760368664
M1_Q_proxy,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_stackexchange_val_loss,3.962396145296422,3.9439962526120462,-3.9439962526120462,-651.0771179355015,0.4051027878410455
M1_Q_proxy,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_gutenberg_pg_19_val_loss,3.9764530731650694,3.96600861608425,-3.96600861608425,-426.5233134739526,0.4409562211981567
M1_Q_proxy,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pile_cc_val_loss,4.214743237228183,4.2065646919503825,-4.2065646919503825,-463.7562451936578,0.10805491551459294
M1_Q_proxy,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_ubuntu_irc_val_loss,4.930346003094081,4.910921836485911,-4.910921836485911,-368.5629905002093,0.3686680187959746
M1_Q_proxy,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_hackernews_val_loss,3.9703236031663804,3.959669700966264,-3.959669700966264,-604.9823274517021,0.09639016897081412
M1_Q_proxy,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_abstracts_val_loss,4.0289642215036485,4.013020060265942,-4.013020060265942,-438.1015298613224,0.21865399385560677
M1_Q_proxy,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_uspto_backgrounds_val_loss,3.80952911449874,3.80372023208826,-3.80372023208826,-368.9359444231714,0.32489259064155374
M1_Q_proxy,C1_global,A4_A5_train_1m,512,base_fit,metric/the_pile_arxiv_val_loss,0.7129392778743538,0.5594345099145699,1.8561541192951836e-16,0.5056008885738776,0.789059728373445
M1_Q_proxy,C1_global,A4_A5_train_1m,512,base_fit,metric/the_pile_freelaw_val_loss,0.4894662354664851,0.4242939748996435,3.885780586188048e-16,0.6098882422160785,0.8220947452821552
M1_Q_proxy,C1_global,A4_A5_train_1m,512,base_fit,metric/the_pile_pubmed_central_val_loss,0.5744430396598831,0.49182468756963404,1.0859368959614812e-15,0.5456676009027523,0.8018468510030785
M1_Q_proxy,C1_global,A4_A5_train_1m,512,base_fit,metric/the_pile_wikipedia_en_val_loss,0.2957174124383381,0.24422929484401118,1.3149203947904198e-15,0.687359679258568,0.8686310703985992
M1_Q_proxy,C1_global,A4_A5_train_1m,512,base_fit,metric/the_pile_dm_mathematics_val_loss,1.1766483607382658,1.0865452652051055,2.896988204881268e-16,0.4111320453625159,0.7516281070827753
M1_Q_proxy,C1_global,A4_A5_train_1m,512,base_fit,metric/the_pile_github_val_loss,0.6959256489513821,0.5596196669978348,-3.677613769070831e-16,0.5654624972769378,0.8305741343942047
M1_Q_proxy,C1_global,A4_A5_train_1m,512,base_fit,metric/the_pile_stackexchange_val_loss,0.5127183743709756,0.4134013979606629,7.112366251504909e-16,0.5629640560356344,0.8247158099300762
M1_Q_proxy,C1_global,A4_A5_train_1m,512,base_fit,metric/the_pile_gutenberg_pg_19_val_loss,0.24885592641566506,0.19211376055171425,7.424616477180734e-16,0.672859270564943,0.8745165746844278
M1_Q_proxy,C1_global,A4_A5_train_1m,512,base_fit,metric/the_pile_pile_cc_val_loss,0.1598271586897805,0.12909648887642897,-3.7643499428696714e-16,0.7512019960612765,0.8901779634588756
M1_Q_proxy,C1_global,A4_A5_train_1m,512,base_fit,metric/the_pile_ubuntu_irc_val_loss,0.6814269452482322,0.6074614858408743,-6.123573870198129e-16,0.560297721066626,0.7929011133713278
M1_Q_proxy,C1_global,A4_A5_train_1m,512,base_fit,metric/the_pile_hackernews_val_loss,0.20050799934613364,0.15952099362464967,-9.367506770274758e-17,0.6569601810656746,0.8392391330781291
M1_Q_proxy,C1_global,A4_A5_train_1m,512,base_fit,metric/the_pile_pubmed_abstracts_val_loss,0.30365431862681264,0.22848509143568102,-2.3245294578089215e-16,0.7302380590031246,0.9169177223881622
M1_Q_proxy,C1_global,A4_A5_train_1m,512,base_fit,metric/the_pile_uspto_backgrounds_val_loss,0.3894668348855635,0.34975842685101977,3.3480163086352377e-16,0.4617355315983718,0.7332288877158649
M1_Q_proxy,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_arxiv_val_loss,0.5736311333570985,0.4860573601898528,-0.1712517179251723,0.45856656355955183,0.7384341382467382
M1_Q_proxy,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_freelaw_val_loss,0.49110567979978326,0.427759062974401,-0.027266339222801323,0.5559666055115307,0.7530799382009612
M1_Q_proxy,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pubmed_central_val_loss,0.5424961976475002,0.47139151330734497,-0.054492728448836215,0.5790840873508252,0.8257560368505377
M1_Q_proxy,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_wikipedia_en_val_loss,0.30045234148304006,0.25063067338898165,0.01001872815045846,0.6976048619583599,0.8737196726939801
M1_Q_proxy,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_dm_mathematics_val_loss,1.170797592803984,1.0723260871602585,-0.05633192486923063,0.4170165747520388,0.7547314888990615
M1_Q_proxy,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_github_val_loss,0.6134796534420465,0.501554844420788,-0.1486462337119047,0.5565815614469155,0.8334530212863354
M1_Q_proxy,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_stackexchange_val_loss,0.4484426122880001,0.37212658010106164,-0.0995804494821797,0.543944111351764,0.8116538395513847
M1_Q_proxy,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_gutenberg_pg_19_val_loss,0.2682221943953394,0.21241969268952213,-0.01962566762268988,0.6425868068304508,0.8826304646372166
M1_Q_proxy,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pile_cc_val_loss,0.16174236465340197,0.12733843005741957,-0.0009833735431051364,0.7453154339497474,0.894631208514534
M1_Q_proxy,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_ubuntu_irc_val_loss,0.6532527739280094,0.5781902573797912,-0.04056351752540177,0.5710470608816293,0.7628576333257037
M1_Q_proxy,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_hackernews_val_loss,0.20055834251962895,0.16559370130954038,-0.01585289392306259,0.6443297516574786,0.8355852311741816
M1_Q_proxy,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pubmed_abstracts_val_loss,0.2759729995457446,0.21400494687357022,-0.011135254110340043,0.765839889833836,0.9211890592812999
M1_Q_proxy,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_uspto_backgrounds_val_loss,0.37872606525722036,0.33690870412794754,-0.02121058263381359,0.4487280004538734,0.6958006694895856
M1_Q_proxy,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_arxiv_val_loss,0.5386189943642958,0.44585306491276533,-0.30548036511023186,0.10677136946418808,0.7535455767910275
M1_Q_proxy,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_freelaw_val_loss,0.43675792981567313,0.3648771938160336,0.08905785319168884,0.540293385468485,0.745499542229343
M1_Q_proxy,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_pubmed_central_val_loss,0.45120163133984553,0.37763773174693716,-0.25895264567893783,0.37073607829151056,0.8453235866330968
M1_Q_proxy,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_wikipedia_en_val_loss,0.2993301084191803,0.24667885011863683,0.11707859856718697,0.6426074353029096,0.8750486381322956
M1_Q_proxy,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_dm_mathematics_val_loss,0.71331092734263,0.5784610970260603,0.10200277136633443,0.1379110157299318,0.7396257724879833
M1_Q_proxy,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_github_val_loss,1.2303048261644653,1.1391662233175932,-1.12888013066546,-2.2148822889630075,0.8352154383154038
M1_Q_proxy,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_stackexchange_val_loss,0.46159845864616816,0.39158407431414344,-0.263366796004841,0.3115141430097922,0.8109321355001143
M1_Q_proxy,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_gutenberg_pg_19_val_loss,0.5170525796383727,0.47088529764493636,0.47088529764493636,-0.8047319272498128,0.8858606088349736
M1_Q_proxy,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_pile_cc_val_loss,0.4254905069928292,0.3934845488859477,0.3934845488859477,-0.8382237079226078,0.88587920576791
M1_Q_proxy,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_ubuntu_irc_val_loss,0.7036074508807826,0.5814580893975138,-0.5076441278281799,-0.0028275646549107414,0.7577463378347445
M1_Q_proxy,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_hackernews_val_loss,0.5017670545953773,0.4671738811785671,0.4671738811785671,-1.6534396735704195,0.8308301384756235
M1_Q_proxy,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_pubmed_abstracts_val_loss,0.288963658573836,0.21924626858003823,0.10597214892443425,0.7209443863086166,0.9181498912794689
M1_Q_proxy,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_uspto_backgrounds_val_loss,0.31872242959610836,0.2808857541509142,0.06174701066047694,0.4563328558324018,0.6715459773403524
M1_Q_proxy,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_arxiv_val_loss,0.7952850935212802,0.7534803909935379,-0.7494913127850356,-56.4584538063194,0.8449633699633698
M1_Q_proxy,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_freelaw_val_loss,0.9184388118800912,0.9017480046653727,-0.9017480046653727,-42.94449496241297,0.6890567765567766
M1_Q_proxy,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pubmed_central_val_loss,0.95684949352943,0.9244276119647561,-0.9093003449289162,-332.416410369284,0.7817765567765567
M1_Q_proxy,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_wikipedia_en_val_loss,0.8569640553999895,0.8471599830138412,-0.8471599830138412,-28.336421302116158,0.7723443223443223
M1_Q_proxy,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_dm_mathematics_val_loss,0.496368894778597,0.380519242402071,-0.12358287666693556,-1.7880821280790435,0.6696428571428571
M1_Q_proxy,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_github_val_loss,1.9741070292890195,1.9577772440775258,-1.9577772440775258,-269.49091793322,0.6818223443223442
M1_Q_proxy,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_stackexchange_val_loss,1.07836145442493,1.066485680116736,-1.066485680116736,-68.66971925514066,0.7321886446886445
M1_Q_proxy,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_gutenberg_pg_19_val_loss,0.28329183366141075,0.2319106914617713,-0.2136642140770741,-0.3705032442456144,0.5828296703296703
M1_Q_proxy,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pile_cc_val_loss,0.2532116887957981,0.24082114700918567,-0.23155972642769082,-5.314654358345483,0.8597985347985347
M1_Q_proxy,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_ubuntu_irc_val_loss,1.688110453001679,1.638137863545628,-1.5813808364252702,-14.940316032617128,0.652106227106227
M1_Q_proxy,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_hackernews_val_loss,0.22647642296678505,0.19655408075703035,0.1518627315509239,-0.32322702283877214,0.5578754578754578
M1_Q_proxy,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pubmed_abstracts_val_loss,0.5823534189350209,0.568559124881866,-0.545682316223879,-25.517065292319515,0.6462912087912087
M1_Q_proxy,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_uspto_backgrounds_val_loss,0.3841106742215836,0.3612979879264636,-0.3612979879264636,-6.478281315807542,0.48040293040293036
M1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_arxiv_val_loss,0.4916421525457518,0.3826911981175736,-0.05936640371704847,-1.585391845807762,0.6634024577572966
M1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_freelaw_val_loss,0.44795761768161246,0.3671911448455489,-0.14689441421114086,-1.1145457830024093,0.7241743471582182
M1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_central_val_loss,0.4206837896102499,0.3506205809252071,-0.15488562446388118,-1.8330251785669094,0.6858198924731184
M1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_wikipedia_en_val_loss,0.6612939477705375,0.595435593419295,-0.5884272717811957,-7.237265927539692,0.3920264984447767
M1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_dm_mathematics_val_loss,0.8326633765277132,0.6115137075101631,0.5719227733563155,-2.8671620150831263,0.6406009984639017
M1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_github_val_loss,0.6081916518568559,0.49638572386493646,-0.36053516363100946,-3.973755213506662,0.5903897849462366
M1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_stackexchange_val_loss,0.45326787311201017,0.3714440580148221,-0.2858349764493553,-4.747082452480332,0.5126069581657311
M1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_gutenberg_pg_19_val_loss,0.40515020069156493,0.3464903095554501,-0.29950130817552706,-2.58918209549611,0.5168970814132104
M1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pile_cc_val_loss,0.5758497040032766,0.5142446856289605,-0.5142446856289605,-6.501632243662045,0.16690668202764977
M1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_ubuntu_irc_val_loss,1.220326080135579,1.1506661252366257,-1.1469748460375053,-14.510030396389844,0.480270737327189
M1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_hackernews_val_loss,0.4037589341554254,0.34945576944988405,-0.2894798533750016,-4.531187683023699,0.1807315668202765
M1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_abstracts_val_loss,0.4865369187566691,0.4015743600701374,-0.34378259362705915,-4.128856907813118,0.3258928571428572
M1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_uspto_backgrounds_val_loss,0.2662534344385729,0.22059240590573964,-0.15478276544937863,-0.4120824831922538,0.36235553904705914
M1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_arxiv_val_loss,0.594272863652971,0.44371828308259037,0.2708033240753444,-5.1684045933899965,0.6268721198156683
M1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_freelaw_val_loss,0.49077062643545366,0.33970459059059194,0.1766038850098234,-2.5573068640589915,0.672571044546851
M1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_central_val_loss,0.4605418852847055,0.3474501433268964,0.17090632555073385,-4.087091391227872,0.5998943932411674
M1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_wikipedia_en_val_loss,0.4404018616589151,0.3709867665874507,-0.3083972265284853,-3.470109639264577,0.31955645161290325
M1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_dm_mathematics_val_loss,1.155863981360464,0.9737290090852163,0.9737290090852163,-11.79366184080023,0.6131432411674348
M1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_github_val_loss,0.5290651445776917,0.4147538616613996,-0.049111467584648384,-4.950823307393952,0.4933755760368664
M1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_stackexchange_val_loss,0.3827954959040691,0.3224493598911116,0.032490306898593085,-5.08578792023316,0.4051027878410455
M1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_gutenberg_pg_19_val_loss,0.2882091038254371,0.227621871852788,0.010477943426389472,-1.2458640800339125,0.4409562211981567
