mapping_id,grid,N_params_B,D_tokens_B,anchor,Q_A,mapped_q,L_m1_frozen,epsilon_q,q_in_B6_fitted_range,epsilon_q_valid
M1_linear_normalization,cell_03,0.07,300.0,ALL_p50,53.29782328546341,0.5796804095691707,3.038457765239599,-0.06910997542622974,True,True
M1_linear_normalization,cell_03,0.07,300.0,ALL_p75,58.24080169435776,0.6241672152492199,3.0223425339904146,-0.07481050549224307,True,True
M1_linear_normalization,cell_03,0.07,300.0,ALL_p95,68.9340289627691,0.7204062606649219,2.987480186641203,-0.08735298773015213,True,True
M1_linear_normalization,cell_03,0.07,300.0,ALL_p99,75.06870741496967,0.7756183667347271,2.967479742836167,-0.09468161141489208,True,True
M1_linear_normalization,cell_03,0.07,300.0,ALL_min,20.573683268650814,0.28516314941785736,3.1451458872942473,-0.032844142413872325,True,True
M1_linear_normalization,cell_03,0.07,300.0,ALL_max,88.69887391735354,0.8982898652561818,2.923042307148494,-0.1113234655497991,True,True
M1_linear_normalization,cell_03,0.07,300.0,domain::arxiv::mean,63.53173283056447,0.6717855954750802,3.005092897894482,-0.08098006188260178,True,True
M1_linear_normalization,cell_03,0.07,300.0,domain::book::mean,56.03252048079162,0.6042926843271246,3.0295420318388806,-0.0722562923998098,True,True
M1_linear_normalization,cell_03,0.07,300.0,domain::c4::mean,66.00211266187863,0.6940190139569077,2.997038899078037,-0.08388499986711753,True,True
M1_linear_normalization,cell_03,0.07,300.0,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,3.0024717500389966,-0.08192375388269779,True,True
M1_linear_normalization,cell_03,0.07,300.0,domain::github::mean,51.68987795824728,0.5652089016242255,3.0437000318733163,-0.06726861146353269,True,True
M1_linear_normalization,cell_03,0.07,300.0,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,3.012082366320854,-0.07847167230582719,True,True
M1_linear_normalization,cell_03,0.07,300.0,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,3.013017941952518,-0.07813679483895242,True,True
M1_linear_normalization,cell_04,0.07,600.0,ALL_p01,37.836087196915436,0.4405247847722389,3.0421555097674577,-0.052455889525605925,True,True
M1_linear_normalization,cell_04,0.07,600.0,ALL_p05,42.88931989600419,0.48600387906403775,3.025680824513882,-0.05818646076852344,True,True
M1_linear_normalization,cell_04,0.07,600.0,ALL_p25,49.31734182463843,0.5438560764217459,3.004724014411623,-0.0655669098895554,True,True
M1_linear_normalization,cell_04,0.07,600.0,ALL_mean,54.23226387916365,0.588090374912473,2.988700253244091,-0.07127989152883539,True,True
M1_linear_normalization,cell_04,0.07,600.0,ALL_p50,53.29782328546341,0.5796804095691707,2.9917467416181873,-0.07018900984104244,True,True
M1_linear_normalization,cell_04,0.07,600.0,ALL_p75,58.24080169435776,0.6241672152492199,2.975631510369003,-0.07598486974971275,True,True
M1_linear_normalization,cell_04,0.07,600.0,ALL_p95,68.9340289627691,0.7204062606649219,2.9407691630197914,-0.08874049801983226,True,True
M1_linear_normalization,cell_04,0.07,600.0,ALL_p99,75.06870741496967,0.7756183667347271,2.920768719214755,-0.0961958275040398,True,True
M1_linear_normalization,cell_04,0.07,600.0,ALL_min,20.573683268650814,0.28516314941785736,3.0984348636728356,-0.03333929031260879,True,True
M1_linear_normalization,cell_04,0.07,600.0,ALL_max,88.69887391735354,0.8982898652561818,2.8763312835270822,-0.11313133554679666,True,True
M1_linear_normalization,cell_04,0.07,600.0,domain::arxiv::mean,63.53173283056447,0.6717855954750802,2.9583818742730705,-0.08225868707171502,True,True
M1_linear_normalization,cell_04,0.07,600.0,domain::book::mean,56.03252048079162,0.6042926843271246,2.982831008217469,-0.07338782327493643,True,True
M1_linear_normalization,cell_04,0.07,600.0,domain::c4::mean,66.00211266187863,0.6940190139569077,2.9503278754566256,-0.0852131079200805,True,True
M1_linear_normalization,cell_04,0.07,600.0,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,2.955760726417585,-0.08321842647529547,True,True
M1_linear_normalization,cell_04,0.07,600.0,domain::github::mean,51.68987795824728,0.5652089016242255,2.9969890082519046,-0.06831705898549588,True,True
M1_linear_normalization,cell_04,0.07,600.0,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,2.9653713426994424,-0.07970777116667084,True,True
M1_linear_normalization,cell_04,0.07,600.0,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,2.966306918331106,-0.0793672304512852,True,True
M1_linear_normalization,cell_05,0.16,10.0,ALL_p01,37.836087196915436,0.4405247847722389,3.2793482441513153,-0.04866179541153723,True,True
M1_linear_normalization,cell_05,0.16,10.0,ALL_p05,42.88931989600419,0.48600387906403775,3.2628735588977396,-0.05395662915394273,True,True
M1_linear_normalization,cell_05,0.16,10.0,ALL_p25,49.31734182463843,0.5438560764217459,3.2419167487954805,-0.06076974949128733,True,True
M1_linear_normalization,cell_05,0.16,10.0,ALL_mean,54.23226387916365,0.588090374912473,3.2258929876279487,-0.0660388396888792,True,True
M1_linear_normalization,cell_05,0.16,10.0,ALL_p50,53.29782328546341,0.5796804095691707,3.228939476002045,-0.06503303733315707,True,True
M1_linear_normalization,cell_05,0.16,10.0,ALL_p75,58.24080169435776,0.6241672152492199,3.2128242447528605,-0.0703751452037247,True,True
M1_linear_normalization,cell_05,0.16,10.0,ALL_p95,68.9340289627691,0.7204062606649219,3.177961897403649,-0.08211719602457998,True,True
M1_linear_normalization,cell_05,0.16,10.0,ALL_p99,75.06870741496967,0.7756183667347271,3.1579614535986127,-0.08897061221966691,True,True
M1_linear_normalization,cell_05,0.16,10.0,ALL_min,20.573683268650814,0.28516314941785736,3.335627598056693,-0.030968570800552955,True,True
M1_linear_normalization,cell_05,0.16,10.0,ALL_max,88.69887391735354,0.8982898652561818,3.11352401791094,-0.10451282781456886,True,True
M1_linear_normalization,cell_05,0.16,10.0,domain::arxiv::mean,63.53173283056447,0.6717855954750802,3.195574608656928,-0.07615300490096873,True,True
M1_linear_normalization,cell_05,0.16,10.0,domain::book::mean,56.03252048079162,0.6042926843271246,3.2200237426013265,-0.06798194435461548,True,True
M1_linear_normalization,cell_05,0.16,10.0,domain::c4::mean,66.00211266187863,0.6940190139569077,3.187520609840483,-0.07887215124971024,True,True
M1_linear_normalization,cell_05,0.16,10.0,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,3.1929534608014425,-0.0770364365499419,True,True
M1_linear_normalization,cell_05,0.16,10.0,domain::github::mean,51.68987795824728,0.5652089016242255,3.234181742635762,-0.06330673139251805,True,True
M1_linear_normalization,cell_05,0.16,10.0,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,3.2025640770833,-0.0738043438691649,True,True
M1_linear_normalization,cell_05,0.16,10.0,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,3.2034996527149637,-0.07349074146984903,True,True
M1_linear_normalization,cell_06,0.16,50.0,ALL_p01,37.836087196915436,0.4405247847722389,3.0282866608806964,-0.0526961253046189,True,True
M1_linear_normalization,cell_06,0.16,50.0,ALL_p05,42.88931989600419,0.48600387906403775,3.0118119756271207,-0.05845439888623615,True,True
M1_linear_normalization,cell_06,0.16,50.0,ALL_p25,49.31734182463843,0.5438560764217459,2.9908551655248616,-0.0658709492077116,True,True
M1_linear_normalization,cell_06,0.16,50.0,ALL_mean,54.23226387916365,0.588090374912473,2.97483140435733,-0.07161220281304134,True,True
M1_linear_normalization,cell_06,0.16,50.0,ALL_p50,53.29782328546341,0.5796804095691707,2.977877892731426,-0.07051590060220254,True,True
M1_linear_normalization,cell_06,0.16,50.0,ALL_p75,58.24080169435776,0.6241672152492199,2.9617626614822417,-0.07634067904191026,True,True
M1_linear_normalization,cell_06,0.16,50.0,ALL_p95,68.9340289627691,0.7204062606649219,2.92690031413303,-0.08916098673659184,True,True
M1_linear_normalization,cell_06,0.16,50.0,ALL_p99,75.06870741496967,0.7756183667347271,2.906899870327994,-0.09665477877677144,True,True
M1_linear_normalization,cell_06,0.16,50.0,ALL_min,20.573683268650814,0.28516314941785736,3.0845660147860743,-0.03348919068015514,True,True
M1_linear_normalization,cell_06,0.16,50.0,ALL_max,88.69887391735354,0.8982898652561818,2.862462434640321,-0.11367946549885075,True,True
M1_linear_normalization,cell_06,0.16,50.0,domain::arxiv::mean,63.53173283056447,0.6717855954750802,2.944513025386309,-0.08264613086659221,True,True
M1_linear_normalization,cell_06,0.16,50.0,domain::book::mean,56.03252048079162,0.6042926843271246,2.9689621593307076,-0.07373063823063726,True,True
M1_linear_normalization,cell_06,0.16,50.0,domain::c4::mean,66.00211266187863,0.6940190139569077,2.9364590265698642,-0.08561556806211604,True,True
M1_linear_normalization,cell_06,0.16,50.0,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,2.9418918775308236,-0.08361073993528184,True,True
M1_linear_normalization,cell_06,0.16,50.0,domain::github::mean,51.68987795824728,0.5652089016242255,2.9831201593651433,-0.06863467239589885,True,True
M1_linear_normalization,cell_06,0.16,50.0,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,2.951502493812681,-0.08008231092590481,True,True
M1_linear_normalization,cell_06,0.16,50.0,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,2.952438069444345,-0.07974005186186157,True,True
M1_linear_normalization,cell_07,0.16,150.0,ALL_p01,37.836087196915436,0.4405247847722389,2.911967170598653,-0.0548010894323607,True,True
M1_linear_normalization,cell_07,0.16,150.0,ALL_p05,42.88931989600419,0.48600387906403775,2.8954924853450774,-0.06080266465366738,True,True
M1_linear_normalization,cell_07,0.16,150.0,ALL_p25,49.31734182463843,0.5438560764217459,2.8745356752428184,-0.06853644934473395,True,True
M1_linear_normalization,cell_07,0.16,150.0,ALL_mean,54.23226387916365,0.588090374912473,2.8585119140752866,-0.07452626970503887,True,True
M1_linear_normalization,cell_07,0.16,150.0,ALL_p50,53.29782328546341,0.5796804095691707,2.8615584024493828,-0.07338230151430923,True,True
M1_linear_normalization,cell_07,0.16,150.0,ALL_p75,58.24080169435776,0.6241672152492199,2.8454431712001984,-0.07946142626463358,True,True
M1_linear_normalization,cell_07,0.16,150.0,ALL_p95,68.9340289627691,0.7204062606649219,2.810580823850987,-0.09285102846826283,True,True
M1_linear_normalization,cell_07,0.16,150.0,ALL_p99,75.06870741496967,0.7756183667347271,2.7905803800459505,-0.10068363050991971,True,True
M1_linear_normalization,cell_07,0.16,150.0,ALL_min,20.573683268650814,0.28516314941785736,2.968246524504031,-0.03480156334115731,True,True
M1_linear_normalization,cell_07,0.16,150.0,ALL_max,88.69887391735354,0.8982898652561818,2.7461429443582777,-0.1184946327171222,True,True
M1_linear_normalization,cell_07,0.16,150.0,domain::arxiv::mean,63.53173283056447,0.6717855954750802,2.828193535104266,-0.08604524613111057,True,True
M1_linear_normalization,cell_07,0.16,150.0,domain::book::mean,56.03252048079162,0.6042926843271246,2.8526426690486644,-0.07673708216776648,True,True
M1_linear_normalization,cell_07,0.16,150.0,domain::c4::mean,66.00211266187863,0.6940190139569077,2.820139536287821,-0.0891468682368236,True,True
M1_linear_normalization,cell_07,0.16,150.0,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,2.8255723872487803,-0.08705271816782187,True,True
M1_linear_normalization,cell_07,0.16,150.0,domain::github::mean,51.68987795824728,0.5652089016242255,2.8668006690831,-0.07141950155924608,True,True
M1_linear_normalization,cell_07,0.16,150.0,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,2.835183003530638,-0.0833678602452642,True,True
M1_linear_normalization,cell_07,0.16,150.0,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,2.8361185791623016,-0.08301048006461151,True,True
M1_linear_normalization,cell_08,0.16,300.0,ALL_p01,37.836087196915436,0.4405247847722389,2.8551405873716593,-0.05589180933712895,True,True
M1_linear_normalization,cell_08,0.16,300.0,ALL_p05,42.88931989600419,0.48600387906403775,2.8386659021180836,-0.06201985885774279,True,True
M1_linear_normalization,cell_08,0.16,300.0,ALL_p25,49.31734182463843,0.5438560764217459,2.8177090920158245,-0.06991866877036843,True,True
M1_linear_normalization,cell_08,0.16,300.0,ALL_mean,54.23226387916365,0.588090374912473,2.8016853308482927,-0.07603788602445918,True,True
M1_linear_normalization,cell_08,0.16,300.0,ALL_p50,53.29782328546341,0.5796804095691707,2.804731819222389,-0.07486909801863505,True,True
M1_linear_normalization,cell_08,0.16,300.0,ALL_p75,58.24080169435776,0.6241672152492199,2.7886165879732046,-0.0810806956085934,True,True
M1_linear_normalization,cell_08,0.16,300.0,ALL_p95,68.9340289627691,0.7204062606649219,2.753754240623993,-0.09476710602490351,True,True
M1_linear_normalization,cell_08,0.16,300.0,ALL_p99,75.06870741496967,0.7756183667347271,2.7337537968189567,-0.10277654272294545,True,True
M1_linear_normalization,cell_08,0.16,300.0,ALL_min,20.573683268650814,0.28516314941785736,2.911419941277037,-0.035480838050929456,True,True
M1_linear_normalization,cell_08,0.16,300.0,ALL_max,88.69887391735354,0.8982898652561818,2.689316361131284,-0.12099848284251952,True,True
M1_linear_normalization,cell_08,0.16,300.0,domain::arxiv::mean,63.53173283056447,0.6717855954750802,2.771366951877272,-0.087809594709073,True,True
M1_linear_normalization,cell_08,0.16,300.0,domain::book::mean,56.03252048079162,0.6042926843271246,2.7958160858216705,-0.07829680786235617,True,True
M1_linear_normalization,cell_08,0.16,300.0,domain::c4::mean,66.00211266187863,0.6940190139569077,2.763312953060827,-0.09098014301001728,True,True
M1_linear_normalization,cell_08,0.16,300.0,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,2.7687458040217865,-0.08883941470273456,True,True
M1_linear_normalization,cell_08,0.16,300.0,domain::github::mean,51.68987795824728,0.5652089016242255,2.809974085856106,-0.07286383027025282,True,True
M1_linear_normalization,cell_08,0.16,300.0,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,2.778356420303644,-0.08507300887704634,True,True
M1_linear_normalization,cell_08,0.16,300.0,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,2.7792919959353077,-0.0847077475561177,True,True
M1_linear_normalization,cell_09,0.16,600.0,ALL_p01,37.836087196915436,0.4405247847722389,2.8084295637502477,-0.05682142625182336,True,True
M1_linear_normalization,cell_09,0.16,600.0,ALL_p05,42.88931989600419,0.48600387906403775,2.791954878496672,-0.06305748704952092,True,True
M1_linear_normalization,cell_09,0.16,600.0,ALL_p25,49.31734182463843,0.5438560764217459,2.770998068394413,-0.07109729557121738,True,True
M1_linear_normalization,cell_09,0.16,600.0,ALL_mean,54.23226387916365,0.588090374912473,2.754974307226881,-0.07732712036718738,True,True
M1_linear_normalization,cell_09,0.16,600.0,ALL_p50,53.29782328546341,0.5796804095691707,2.7580207956009772,-0.07613711318793336,True,True
M1_linear_normalization,cell_09,0.16,600.0,ALL_p75,58.24080169435776,0.6241672152492199,2.741905564351793,-0.08246198398593722,True,True
M1_linear_normalization,cell_09,0.16,600.0,ALL_p95,68.9340289627691,0.7204062606649219,2.7070432170025813,-0.09640234719883778,True,True
M1_linear_normalization,cell_09,0.16,600.0,ALL_p99,75.06870741496967,0.7756183667347271,2.687042773197545,-0.10456318994819436,True,True
M1_linear_normalization,cell_09,0.16,600.0,ALL_min,20.573683268650814,0.28516314941785736,2.8647089176556255,-0.03605937720165781,True,True
M1_linear_normalization,cell_09,0.16,600.0,ALL_max,88.69887391735354,0.8982898652561818,2.642605337509872,-0.1231372672118638,True,True
M1_linear_normalization,cell_09,0.16,600.0,domain::arxiv::mean,63.53173283056447,0.6717855954750802,2.7246559282558604,-0.08931498700837433,True,True
M1_linear_normalization,cell_09,0.16,600.0,domain::book::mean,56.03252048079162,0.6042926843271246,2.749105062200259,-0.0796271768219959,True,True
M1_linear_normalization,cell_09,0.16,600.0,domain::c4::mean,66.00211266187863,0.6940190139569077,2.7166019294394155,-0.09254451486853882,True,True
M1_linear_normalization,cell_09,0.16,600.0,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,2.722034780400375,-0.09036392865405204,True,True
M1_linear_normalization,cell_09,0.16,600.0,domain::github::mean,51.68987795824728,0.5652089016242255,2.7632630622346945,-0.07409554220655606,True,True
M1_linear_normalization,cell_09,0.16,600.0,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,2.7316453966822323,-0.08652775382015894,True,True
M1_linear_normalization,cell_09,0.16,600.0,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,2.732580972313896,-0.08615575061150743,True,True
M1_linear_normalization,cell_10,0.41,10.0,ALL_p01,37.836087196915436,0.4405247847722389,3.071319312385312,-0.051957793087993705,True,True
M1_linear_normalization,cell_10,0.41,10.0,ALL_p05,42.88931989600419,0.48600387906403775,3.0548446271317364,-0.05763096984704962,True,True
M1_linear_normalization,cell_10,0.41,10.0,ALL_p25,49.31734182463843,0.5438560764217459,3.0338878170294774,-0.06493663595274454,True,True
M1_linear_normalization,cell_10,0.41,10.0,ALL_mean,54.23226387916365,0.588090374912473,3.0178640558619456,-0.07059106239382809,True,True
M1_linear_normalization,cell_10,0.41,10.0,ALL_p50,53.29782328546341,0.5796804095691707,3.0209105442360418,-0.06951140671477561,True,True
M1_linear_normalization,cell_10,0.41,10.0,ALL_p75,58.24080169435776,0.6241672152492199,3.0047953129868574,-0.0752473793343935,True,True
M1_linear_normalization,cell_10,0.41,10.0,ALL_p95,68.9340289627691,0.7204062606649219,2.969932965637646,-0.08786909438937866,True,True
M1_linear_normalization,cell_10,0.41,10.0,ALL_p99,75.06870741496967,0.7756183667347271,2.9499325218326096,-0.09524481045357311,True,True
M1_linear_normalization,cell_10,0.41,10.0,ALL_min,20.573683268650814,0.28516314941785736,3.12759866629069,-0.033028412675853235,True,True
M1_linear_normalization,cell_10,0.41,10.0,ALL_max,88.69887391735354,0.8982898652561818,2.9054950861449367,-0.11199578382774053,True,True
M1_linear_normalization,cell_10,0.41,10.0,domain::arxiv::mean,63.53173283056447,0.6717855954750802,2.987545676890925,-0.08145569479215935,True,True
M1_linear_normalization,cell_10,0.41,10.0,domain::book::mean,56.03252048079162,0.6042926843271246,3.0119948108353234,-0.07267724170791484,True,True
M1_linear_normalization,cell_10,0.41,10.0,domain::c4::mean,66.00211266187863,0.6940190139569077,2.97949167807448,-0.08437902663093885,True,True
M1_linear_normalization,cell_10,0.41,10.0,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,2.9849245290354394,-0.08240535206075467,True,True
M1_linear_normalization,cell_10,0.41,10.0,domain::github::mean,51.68987795824728,0.5652089016242255,3.026152810869759,-0.06765867015049429,True,True
M1_linear_normalization,cell_10,0.41,10.0,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,2.994535145317297,-0.07893149652215749,True,True
M1_linear_normalization,cell_10,0.41,10.0,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,2.9954707209489606,-0.07859451375369926,True,True
M1_linear_normalization,cell_11,0.41,50.0,ALL_p01,37.836087196915436,0.4405247847722389,2.8202577291146933,-0.056583117100495836,True,True
M1_linear_normalization,cell_11,0.41,50.0,ALL_p05,42.88931989600419,0.48600387906403775,2.8037830438611175,-0.06279146989604638,True,True
M1_linear_normalization,cell_11,0.41,50.0,ALL_p25,49.31734182463843,0.5438560764217459,2.7828262337588585,-0.0707951025852596,True,True
M1_linear_normalization,cell_11,0.41,50.0,ALL_mean,54.23226387916365,0.588090374912473,2.7668024725913267,-0.07699654455777556,True,True
M1_linear_normalization,cell_11,0.41,50.0,ALL_p50,53.29782328546341,0.5796804095691707,2.769848960965423,-0.07581198269242631,True,True
M1_linear_normalization,cell_11,0.41,50.0,ALL_p75,58.24080169435776,0.6241672152492199,2.7537337297162385,-0.0821077834427473,True,True
M1_linear_normalization,cell_11,0.41,50.0,ALL_p95,68.9340289627691,0.7204062606649219,2.718871382367027,-0.09598295887779265,True,True
M1_linear_normalization,cell_11,0.41,50.0,ALL_p99,75.06870741496967,0.7756183667347271,2.6988709385619907,-0.10410492768597586,True,True
M1_linear_normalization,cell_11,0.41,50.0,ALL_min,20.573683268650814,0.28516314941785736,2.876537083020071,-0.03591110298715253,True,True
M1_linear_normalization,cell_11,0.41,50.0,ALL_max,88.69887391735354,0.8982898652561818,2.654433502874318,-0.12258856710032184,True,True
M1_linear_normalization,cell_11,0.41,50.0,domain::arxiv::mean,63.53173283056447,0.6717855954750802,2.736484093620306,-0.08892893234855691,True,True
M1_linear_normalization,cell_11,0.41,50.0,domain::book::mean,56.03252048079162,0.6042926843271246,2.7609332275647045,-0.07928604455354721,True,True
M1_linear_normalization,cell_11,0.41,50.0,domain::c4::mean,66.00211266187863,0.6940190139569077,2.728430094803861,-0.09214332012012942,True,True
M1_linear_normalization,cell_11,0.41,50.0,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,2.7338629457648205,-0.0899729655691041,True,True
M1_linear_normalization,cell_11,0.41,50.0,domain::github::mean,51.68987795824728,0.5652089016242255,2.77509122759914,-0.07377972760656339,True,True
M1_linear_normalization,cell_11,0.41,50.0,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,2.743473562046678,-0.08615469953053226,True,True
M1_linear_normalization,cell_11,0.41,50.0,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,2.7444091376783417,-0.0857844267985453,True,True
M1_linear_normalization,cell_12,0.41,150.0,ALL_p01,37.836087196915436,0.4405247847722389,2.70393823883265,-0.059017240500644316,True,True
M1_linear_normalization,cell_12,0.41,150.0,ALL_p05,42.88931989600419,0.48600387906403775,2.6874635535790743,-0.0655092264820441,True,True
M1_linear_normalization,cell_12,0.41,150.0,ALL_p25,49.31734182463843,0.5438560764217459,2.6665067434768153,-0.07388335663424246,True,True
M1_linear_normalization,cell_12,0.41,150.0,ALL_mean,54.23226387916365,0.588090374912473,2.6504829823092835,-0.08037562636143832,True,True
M1_linear_normalization,cell_12,0.41,150.0,ALL_p50,53.29782328546341,0.5796804095691707,2.6535294706833796,-0.0791352588351944,True,True
M1_linear_normalization,cell_12,0.41,150.0,ALL_p75,58.24080169435776,0.6241672152492199,2.6374142394341953,-0.0857290331408219,True,True
M1_linear_normalization,cell_12,0.41,150.0,ALL_p95,68.9340289627691,0.7204062606649219,2.6025518920849837,-0.10027285945052734,True,True
M1_linear_normalization,cell_12,0.41,150.0,ALL_p99,75.06870741496967,0.7756183667347271,2.5825514482799474,-0.10879386897787031,True,True
M1_linear_normalization,cell_12,0.41,150.0,ALL_min,20.573683268650814,0.28516314941785736,2.760217592738028,-0.03742444787920793,True,True
M1_linear_normalization,cell_12,0.41,150.0,ALL_max,88.69887391735354,0.8982898652561818,2.5381140125922745,-0.12820669125422926,True,True
M1_linear_normalization,cell_12,0.41,150.0,domain::arxiv::mean,63.53173283056447,0.6717855954750802,2.620164603338263,-0.09287684007501475,True,True
M1_linear_normalization,cell_12,0.41,150.0,domain::book::mean,56.03252048079162,0.6042926843271246,2.6446137372826612,-0.08277332595080111,True,True
M1_linear_normalization,cell_12,0.41,150.0,domain::c4::mean,66.00211266187863,0.6940190139569077,2.612110604521818,-0.09624653994960929,True,True
M1_linear_normalization,cell_12,0.41,150.0,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,2.6175434554827772,-0.0939712218243118,True,True
M1_linear_normalization,cell_12,0.41,150.0,domain::github::mean,51.68987795824728,0.5652089016242255,2.658771737317097,-0.07700754148313309,True,True
M1_linear_normalization,cell_12,0.41,150.0,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,2.6271540717646347,-0.08996927243377381,True,True
M1_linear_normalization,cell_12,0.41,150.0,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,2.6280896473962985,-0.08958125344379686,True,True
M1_linear_normalization,cell_13,0.41,300.0,ALL_p01,37.836087196915436,0.4405247847722389,2.647111655605656,-0.06028418672938964,True,True
M1_linear_normalization,cell_13,0.41,300.0,ALL_p05,42.88931989600419,0.48600387906403775,2.6306369703520804,-0.06692434591994953,True,True
M1_linear_normalization,cell_13,0.41,300.0,ALL_p25,49.31734182463843,0.5438560764217459,2.6096801602498214,-0.07549218930991546,True,True
M1_linear_normalization,cell_13,0.41,300.0,ALL_mean,54.23226387916365,0.588090374912473,2.5936563990822896,-0.08213664305681329,True,True
M1_linear_normalization,cell_13,0.41,300.0,ALL_p50,53.29782328546341,0.5796804095691707,2.5967028874563858,-0.08086706511696463,True,True
M1_linear_normalization,cell_13,0.41,300.0,ALL_p75,58.24080169435776,0.6241672152492199,2.5805876562072014,-0.08761685432179538,True,True
M1_linear_normalization,cell_13,0.41,300.0,ALL_p95,68.9340289627691,0.7204062606649219,2.54572530885799,-0.10251118578257384,True,True
M1_linear_normalization,cell_13,0.41,300.0,ALL_p99,75.06870741496967,0.7756183667347271,2.5257248650529536,-0.11124163513625115,True,True
M1_linear_normalization,cell_13,0.41,300.0,ALL_min,20.573683268650814,0.28516314941785736,2.703391009511034,-0.03821112782844574,True,True
M1_linear_normalization,cell_13,0.41,300.0,ALL_max,88.69887391735354,0.8982898652561818,2.4812874293652807,-0.13114288805456512,True,True
M1_linear_normalization,cell_13,0.41,300.0,domain::arxiv::mean,63.53173283056447,0.6717855954750802,2.563338020111269,-0.09493582466501974,True,True
M1_linear_normalization,cell_13,0.41,300.0,domain::book::mean,56.03252048079162,0.6042926843271246,2.5877871540556674,-0.08459098907999103,True,True
M1_linear_normalization,cell_13,0.41,300.0,domain::c4::mean,66.00211266187863,0.6940190139569077,2.555284021294824,-0.09838695250930009,True,True
M1_linear_normalization,cell_13,0.41,300.0,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,2.5607168722557834,-0.09605660014778003,True,True
M1_linear_normalization,cell_13,0.41,300.0,domain::github::mean,51.68987795824728,0.5652089016242255,2.601945154090103,-0.07868938918016026,True,True
M1_linear_normalization,cell_13,0.41,300.0,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,2.570327488537641,-0.09195837552302208,True,True
M1_linear_normalization,cell_13,0.41,300.0,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,2.5712630641693046,-0.09156105730958566,True,True
M1_linear_normalization,cell_14,0.41,600.0,ALL_p01,37.836087196915436,0.4405247847722389,2.6004006319842445,-0.06136707220314274,True,True
M1_linear_normalization,cell_14,0.41,600.0,ALL_p05,42.88931989600419,0.48600387906403775,2.5839259467306688,-0.06813417343341586,True,True
M1_linear_normalization,cell_14,0.41,600.0,ALL_p25,49.31734182463843,0.5438560764217459,2.5629691366284097,-0.07686806129670279,True,True
M1_linear_normalization,cell_14,0.41,600.0,ALL_mean,54.23226387916365,0.588090374912473,2.546945375460878,-0.08364303055572696,True,True
M1_linear_normalization,cell_14,0.41,600.0,ALL_p50,53.29782328546341,0.5796804095691707,2.549991863834974,-0.08234839666254529,True,True
M1_linear_normalization,cell_14,0.41,600.0,ALL_p75,58.24080169435776,0.6241672152492199,2.5338766325857898,-0.08923203672618996,True,True
M1_linear_normalization,cell_14,0.41,600.0,ALL_p95,68.9340289627691,0.7204062606649219,2.499014285236578,-0.10442730224850891,True,True
M1_linear_normalization,cell_14,0.41,600.0,ALL_p99,75.06870741496967,0.7756183667347271,2.479013841431542,-0.11333771485944191,True,True
M1_linear_normalization,cell_14,0.41,600.0,ALL_min,20.573683268650814,0.28516314941785736,2.6566799858896224,-0.03888297423225625,True,True
M1_linear_normalization,cell_14,0.41,600.0,ALL_max,88.69887391735354,0.8982898652561818,2.434576405743869,-0.1336590623373867,True,True
M1_linear_normalization,cell_14,0.41,600.0,domain::arxiv::mean,63.53173283056447,0.6717855954750802,2.5166269964898573,-0.0966979251092378,True,True
M1_linear_normalization,cell_14,0.41,600.0,domain::book::mean,56.03252048079162,0.6042926843271246,2.5410761304342557,-0.08614597267207993,True,True
M1_linear_normalization,cell_14,0.41,600.0,domain::c4::mean,66.00211266187863,0.6940190139569077,2.5085729976734124,-0.10021897225397684,True,True
