model,epsilon,donor,receiver,delta_mass,delta_scalar_loss_z,direction
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_arxiv,0.01,0.04027793808150354,worsens
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_nih_exporter,0.01,0.010757207932870327,worsens
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_pubmed_central,0.01,0.0011101921896549127,worsens
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.01,-0.00045004195129599855,improves
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_dm_mathematics,0.01,-0.00046235385626031134,improves
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_github,0.01,0.0035007964625397014,worsens
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_philpapers,0.01,0.0037866033236782504,worsens
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_stackexchange,0.01,-0.0007882602465382194,improves
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_enron_emails,0.01,0.21200091315728484,worsens
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_gutenberg_pg_19,0.01,-0.0009535641684934593,improves
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_pile_cc,0.01,-0.001742657897173816,improves
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_ubuntu_irc,0.01,-0.012976810419904172,improves
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_europarl,0.01,0.04427570466377667,worsens
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_hackernews,0.01,-0.00036887873094548773,improves
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_pubmed_abstracts,0.01,-0.00017778159251574666,improves
ilr_ridge,1e-06,train_the_pile_freelaw,train_the_pile_uspto_backgrounds,0.01,1.140691825501916e-05,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_arxiv,0.01,0.038902587530912414,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_freelaw,0.01,-0.0013706745906635898,improves
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_nih_exporter,0.01,0.009381857382278924,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_wikipedia_en,0.01,-0.0018253925018872352,improves
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_dm_mathematics,0.01,-0.0018377044068516035,improves
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_github,0.01,0.0021254459119484093,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_philpapers,0.01,0.0024112527730865696,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_stackexchange,0.01,-0.002163610797129456,improves
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_enron_emails,0.01,0.21062556260669357,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_gutenberg_pg_19,0.01,-0.0023289147190845294,improves
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_pile_cc,0.01,-0.003118008447764664,improves
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_ubuntu_irc,0.01,-0.01435216097049602,improves
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_europarl,0.01,0.0429003541131851,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_hackernews,0.01,-0.0017442292815363913,improves
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_pubmed_abstracts,0.01,-0.001553132143107483,improves
ilr_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_uspto_backgrounds,0.01,-0.001363943632336273,improves
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_arxiv,0.01,0.04076922409055378,worsens
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,0.0004959619689784422,worsens
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,0.01124849394192079,worsens
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,0.001601478198705597,worsens
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,2.8932152790206445e-05,worsens
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_github,0.01,0.003992082471590108,worsens
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,0.004277889332728435,worsens
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,-0.00029697423748759055,improves
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,0.2124921991663354,worsens
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,-0.0004622781594421088,improves
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,-0.0012513718881231317,improves
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_ubuntu_irc,0.01,-0.012485524410853932,improves
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_europarl,0.01,0.04476699067282719,worsens
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_hackernews,0.01,0.00012240727810558516,worsens
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_pubmed_abstracts,0.01,0.00031350441653449357,worsens
ilr_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_uspto_backgrounds,0.01,0.0005026929273057035,worsens
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_arxiv,0.01,0.04078381007107332,worsens
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_freelaw,0.01,0.0005105479494973975,worsens
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_nih_exporter,0.01,0.011263079922439467,worsens
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_pubmed_central,0.01,0.0016160641792245523,worsens
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_wikipedia_en,0.01,5.583003827375199e-05,worsens
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_github,0.01,0.0040066684521091744,worsens
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_philpapers,0.01,0.00429247531324739,worsens
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_stackexchange,0.01,-0.00028238825696869085,improves
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_enron_emails,0.01,0.21250678514685428,worsens
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_gutenberg_pg_19,0.01,-0.00044769217892332014,improves
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_pile_cc,0.01,-0.001236785907603899,improves
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_ubuntu_irc,0.01,-0.012470938430334921,improves
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_europarl,0.01,0.044781576653346006,worsens
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_hackernews,0.01,0.00013699325862437384,worsens
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_pubmed_abstracts,0.01,0.00032809039705328225,worsens
ilr_ridge,1e-06,train_the_pile_dm_mathematics,train_the_pile_uspto_backgrounds,0.01,0.0005172789078243811,worsens
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_arxiv,0.01,0.033283474321096185,worsens
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_freelaw,0.01,-0.006989787800479652,improves
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_nih_exporter,0.01,0.0037627441724629174,worsens
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_pubmed_central,0.01,-0.005884271570752442,improves
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_wikipedia_en,0.01,-0.007444505711703353,improves
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_dm_mathematics,0.01,-0.007456817616667888,improves
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_philpapers,0.01,-0.003207860436729437,improves
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_stackexchange,0.01,-0.007782724006945851,improves
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_enron_emails,0.01,0.20500644939687762,worsens
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_gutenberg_pg_19,0.01,-0.007948027928900259,improves
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_pile_cc,0.01,-0.008737121657580671,improves
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_ubuntu_irc,0.01,-0.01997127418031197,improves
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_europarl,0.01,0.03728124090336929,worsens
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_hackernews,0.01,-0.007363342491352121,improves
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_pubmed_abstracts,0.01,-0.007172245352923601,improves
ilr_ridge,1e-06,train_the_pile_github,train_the_pile_uspto_backgrounds,0.01,-0.006983056842152557,improves
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_arxiv,0.01,0.03420067622918774,worsens
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_freelaw,0.01,-0.006072585892388016,improves
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_nih_exporter,0.01,0.004679946080554276,worsens
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_pubmed_central,0.01,-0.004967069662660695,improves
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_wikipedia_en,0.01,-0.0065273038036115505,improves
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_dm_mathematics,0.01,-0.006539615708576141,improves
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_github,0.01,-0.002576465389776017,improves
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_stackexchange,0.01,-0.006865522098853993,improves
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_enron_emails,0.01,0.20592365130496926,worsens
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_gutenberg_pg_19,0.01,-0.007030826020808734,improves
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_pile_cc,0.01,-0.007819919749488924,improves
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_ubuntu_irc,0.01,-0.01905407227222028,improves
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_europarl,0.01,0.03819844281146095,worsens
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_hackernews,0.01,-0.00644614058326054,improves
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_pubmed_abstracts,0.01,-0.006255043444831965,improves
ilr_ridge,1e-06,train_the_pile_philpapers,train_the_pile_uspto_backgrounds,0.01,-0.006065854934060866,improves
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_arxiv,0.01,0.04115421201310329,worsens
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_freelaw,0.01,0.0008809498915273717,worsens
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_nih_exporter,0.01,0.011633481864469997,worsens
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_pubmed_central,0.01,0.0019864661212547485,worsens
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_wikipedia_en,0.01,0.0004262319803040038,worsens
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_dm_mathematics,0.01,0.00041392007533952446,worsens
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_github,0.01,0.004377070394139482,worsens
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_philpapers,0.01,0.004662877255277809,worsens
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_enron_emails,0.01,0.2128771870888847,worsens
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_gutenberg_pg_19,0.01,-7.729023689345693e-05,improves
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_pile_cc,0.01,-0.0008663839655740357,improves
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_ubuntu_irc,0.01,-0.012100536488304448,improves
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_europarl,0.01,0.04515197859537637,worsens
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_hackernews,0.01,0.0005073952006543481,worsens
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_pubmed_abstracts,0.01,0.0006984923390837561,worsens
ilr_ridge,1e-06,train_the_pile_stackexchange,train_the_pile_uspto_backgrounds,0.01,0.0008876808498546329,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_arxiv,0.01,0.044080917120259355,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_freelaw,0.01,0.003807654998683463,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_nih_exporter,0.01,0.014560186971626199,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_pubmed_central,0.01,0.004913171228410895,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_wikipedia_en,0.01,0.003352937087460095,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_dm_mathematics,0.01,0.0033406251824957267,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_github,0.01,0.0073037755012957395,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_philpapers,0.01,0.0075895823624339,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_stackexchange,0.01,0.003014718792217652,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_enron_emails,0.01,0.21580389219604082,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_pile_cc,0.01,0.002060321141582222,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_ubuntu_irc,0.01,-0.009173831381148467,improves
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_europarl,0.01,0.048078683702532515,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_hackernews,0.01,0.0034341003078105503,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_pubmed_abstracts,0.01,0.0036251974462398473,worsens
ilr_ridge,1e-06,train_the_pile_gutenberg_pg_19,train_the_pile_uspto_backgrounds,0.01,0.003814385957010835,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_arxiv,0.01,0.04241381715440845,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_freelaw,0.01,0.002140555032832503,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_nih_exporter,0.01,0.01289308700577535,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_pubmed_central,0.01,0.003246071262559991,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_wikipedia_en,0.01,0.0016858371216091905,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_dm_mathematics,0.01,0.0016735252166446002,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_github,0.01,0.0056366755354446685,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_philpapers,0.01,0.005922482396582884,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_stackexchange,0.01,0.0013476188263666367,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_enron_emails,0.01,0.21413679223018983,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_gutenberg_pg_19,0.01,0.0011823149044117853,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_ubuntu_irc,0.01,-0.01084093134699965,improves
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_europarl,0.01,0.04641158373668147,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_hackernews,0.01,0.0017670003419598124,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_pubmed_abstracts,0.01,0.0019580974803886653,worsens
ilr_ridge,1e-06,train_the_pile_pile_cc,train_the_pile_uspto_backgrounds,0.01,0.0021472859911598197,worsens
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_arxiv,0.01,0.04071348415174611,worsens
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_freelaw,0.01,0.00044022203017041184,worsens
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_nih_exporter,0.01,0.011192754003112926,worsens
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_pubmed_central,0.01,0.0015457382598973446,worsens
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_wikipedia_en,0.01,-1.4495881053289139e-05,improves
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_dm_mathematics,0.01,-2.680778601810152e-05,improves
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_github,0.01,0.003936342532782355,worsens
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_philpapers,0.01,0.004222149393920349,worsens
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_stackexchange,0.01,-0.0003527141762957875,improves
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_enron_emails,0.01,0.21243645922752724,worsens
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_gutenberg_pg_19,0.01,-0.0005180180982506943,improves
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_pile_cc,0.01,-0.001307111826931051,improves
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_ubuntu_irc,0.01,-0.012541264349662129,improves
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_europarl,0.01,0.044711250734018826,worsens
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_pubmed_abstracts,0.01,0.0002577644777262411,worsens
ilr_ridge,1e-06,train_the_pile_hackernews,train_the_pile_uspto_backgrounds,0.01,0.00044695298849750653,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_arxiv,0.01,0.04049291305603006,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_freelaw,0.01,0.00021965093445425188,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_nih_exporter,0.01,0.010972182907396544,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_pubmed_central,0.01,0.0013251671641814622,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_wikipedia_en,0.01,-0.0002350669767694491,improves
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_dm_mathematics,0.01,-0.0002473788817339284,improves
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_github,0.01,0.00371577143706614,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_philpapers,0.01,0.004001578298204189,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_stackexchange,0.01,-0.000573285272012003,improves
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_enron_emails,0.01,0.21221588813181114,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_gutenberg_pg_19,0.01,-0.0007385891939667433,improves
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_pile_cc,0.01,-0.0015276829226472666,improves
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_ubuntu_irc,0.01,-0.012761835445378455,improves
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_europarl,0.01,0.04449067963830289,worsens
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_hackernews,0.01,-0.00015390375641871623,improves
ilr_ridge,1e-06,train_the_pile_pubmed_abstracts,train_the_pile_uspto_backgrounds,0.01,0.0002263818927814576,worsens
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_arxiv,0.01,0.040272398852848224,worsens
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_freelaw,0.01,-8.632687276133311e-07,improves
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_nih_exporter,0.01,0.010751668704215067,worsens
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_pubmed_central,0.01,0.00110465296099993,worsens
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_wikipedia_en,0.01,-0.0004555811799512033,improves
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_dm_mathematics,0.01,-0.0004678930849155716,improves
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_github,0.01,0.0034952572338843857,worsens
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_philpapers,0.01,0.003781064095022657,worsens
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_stackexchange,0.01,-0.0007937994751935906,improves
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_enron_emails,0.01,0.21199537392862944,worsens
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_gutenberg_pg_19,0.01,-0.0009591033971484975,improves
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_pile_cc,0.01,-0.0017481971258288542,improves
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_ubuntu_irc,0.01,-0.012982349648559988,improves
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_europarl,0.01,0.04427016543512127,worsens
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_hackernews,0.01,-0.0003744179596004704,improves
ilr_ridge,1e-06,train_the_pile_uspto_backgrounds,train_the_pile_pubmed_abstracts,0.01,-0.00018332082117167303,improves
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_arxiv,0.01,-0.28166300497969665,improves
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_nih_exporter,0.01,-0.03003219037311433,improves
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_pubmed_central,0.01,-0.0006807349116062511,improves
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.01,-0.0008362202687487441,improves
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_dm_mathematics,0.01,-0.0030761513125591167,improves
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_github,0.01,0.00553914501733388,worsens
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_philpapers,0.01,-0.012657653589343898,improves
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_stackexchange,0.01,-0.0034079608023888097,improves
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_enron_emails,0.01,0.49113937448625944,worsens
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_gutenberg_pg_19,0.01,-0.0061563748213372405,improves
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_pile_cc,0.01,-0.0022566144238805874,improves
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_ubuntu_irc,0.01,-0.029727417890865415,improves
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_europarl,0.01,0.21118490904185228,worsens
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_hackernews,0.01,-0.003399889710204662,improves
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_pubmed_abstracts,0.01,-0.0007987627464763891,improves
quadratic_ridge,1e-06,train_the_pile_freelaw,train_the_pile_uspto_backgrounds,0.01,-0.00200622232383163,improves
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_arxiv,0.01,-0.27986747057795214,improves
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_freelaw,0.01,0.0008073622993570728,worsens
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_nih_exporter,0.01,-0.029155666735835695,improves
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_wikipedia_en,0.01,1.7389672781975563e-05,worsens
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_dm_mathematics,0.01,-0.0022232830641605306,improves
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_github,0.01,0.006621833510576436,worsens
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_philpapers,0.01,-0.011625847415614676,improves
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_stackexchange,0.01,-0.002515079574778145,improves
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_enron_emails,0.01,0.4868166506186654,worsens
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_gutenberg_pg_19,0.01,-0.005384083916280202,improves
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_pile_cc,0.01,-0.0013800607793997832,improves
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_ubuntu_irc,0.01,-0.029021590206716685,improves
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_europarl,0.01,0.21579412286693367,worsens
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_hackernews,0.01,-0.0025185061541158626,improves
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_pubmed_abstracts,0.01,9.905449278813094e-06,worsens
quadratic_ridge,1e-06,train_the_pile_pubmed_central,train_the_pile_uspto_backgrounds,0.01,-0.0011442856995890205,improves
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_arxiv,0.01,-0.2814460148593747,improves
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,0.0007000382817575757,worsens
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,-0.029064489002296745,improves
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,6.97531832843934e-05,worsens
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,-0.002306165359844514,improves
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_github,0.01,0.006331665443785606,worsens
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,-0.011909579852279584,improves
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,-0.0026347787994369654,improves
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,0.4923835698886856,worsens
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,-0.005403176475969218,improves
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,-0.0014939996683706047,improves
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_ubuntu_irc,0.01,-0.029054577422245487,improves
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_europarl,0.01,0.212349542738134,worsens
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_hackernews,0.01,-0.002625275731388599,improves
quadratic_ridge,1e-06,train_the_pile_wikipedia_en,train_the_pile_pubmed_abstracts,0.01,-2.725267978875845e-05,improves
