task,branch,axis,fold,n_calibration_groups,n_calibration_rows,repetition,calibration_groups,model,intercept,slope,n,mae,rmse,r2,signed_error,spearman
B2,scale,none,4,4,588,4,cerebras_0.111B;cerebras_0.256B;cerebras_1.3B;cerebras_6.7B,affine,-0.039756352648331994,1.5197466755701037,147,0.2184389727764341,0.37521145033883463,0.34063230769070796,-0.10468204469759457,0.997671829101934
B2,scale,none,4,4,588,4,cerebras_0.111B;cerebras_0.256B;cerebras_1.3B;cerebras_6.7B,mean,3.52236768707483,0.0,147,0.4113609491415614,0.5045705263875045,-0.19239255000909772,0.2026778911564626,
B2,scale,none,4,4,588,5,cerebras_0.111B;cerebras_0.256B;cerebras_13.0B;cerebras_6.7B,raw,0.0,1.0,147,1.1780406933479386,1.2425353624672297,-6.230910936525953,-1.1780406933479386,0.997671829101934
B2,scale,none,4,4,588,5,cerebras_0.111B;cerebras_0.256B;cerebras_13.0B;cerebras_6.7B,offset,1.1781271816544159,1.0,147,0.26601907709906875,0.3951129702731925,0.2688304948936625,8.648830647703444e-05,0.997671829101934
B2,scale,none,4,4,588,5,cerebras_0.111B;cerebras_0.256B;cerebras_13.0B;cerebras_6.7B,affine,0.28286758192799244,1.3892517324939002,147,0.23044295779613858,0.3741445238001029,0.3443768452328817,-0.061532487850400455,0.997671829101934
B2,scale,none,4,4,588,5,cerebras_0.111B;cerebras_0.256B;cerebras_13.0B;cerebras_6.7B,mean,3.478077380952381,0.0,147,0.38562600421120835,0.48846669858675057,-0.11749456328414043,0.1583875850340137,
B2,scale,none,4,4,588,6,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_13.0B,raw,0.0,1.0,147,1.1780406933479386,1.2425353624672297,-6.230910936525953,-1.1780406933479386,0.997671829101934
B2,scale,none,4,4,588,6,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_13.0B,offset,1.1786180414105605,1.0,147,0.26618937538181286,0.3951133826241057,0.2688289687550989,0.0005773480626216601,0.997671829101934
B2,scale,none,4,4,588,6,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_13.0B,affine,-0.0007226286832220374,1.5128047068406052,147,0.22137905328206492,0.36965283180200637,0.3600241699626274,-0.08051558183208704,0.997671829101934
B2,scale,none,4,4,588,6,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_13.0B,mean,3.4784032312925173,0.0,147,0.38580998773659136,0.48857245430293855,-0.11797850305601276,0.1587134353741499,
B2,scale,none,4,4,588,7,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_6.7B,raw,0.0,1.0,147,1.1780406933479386,1.2425353624672297,-6.230910936525953,-1.1780406933479386,0.997671829101934
B2,scale,none,4,4,588,7,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_6.7B,offset,1.178877693595503,1.0,147,0.2662794587929154,0.3951138473494595,0.26882724877328645,0.0008370002475641968,0.997671829101934
B2,scale,none,4,4,588,7,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_6.7B,affine,-0.11976835074424175,1.562394433722777,147,0.21747026659880958,0.3694474259790838,0.36073520598254205,-0.09335750981919064,0.997671829101934
B2,scale,none,4,4,588,7,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_6.7B,mean,3.4880151360544223,0.0,147,0.3912371176361703,0.4917789225528592,-0.1327010925947516,0.16832534013605485,
B2,scale,none,4,4,588,8,cerebras_0.111B;cerebras_0.59B;cerebras_13.0B;cerebras_6.7B,raw,0.0,1.0,147,1.1780406933479386,1.2425353624672297,-6.230910936525953,-1.1780406933479386,0.997671829101934
B2,scale,none,4,4,588,8,cerebras_0.111B;cerebras_0.59B;cerebras_13.0B;cerebras_6.7B,offset,1.1785304810404278,1.0,147,0.2661589972942158,0.39511326438106487,0.2688294063807375,0.0004897876924889864,0.997671829101934
B2,scale,none,4,4,588,8,cerebras_0.111B;cerebras_0.59B;cerebras_13.0B;cerebras_6.7B,affine,0.19717449693117217,1.4332325765290186,147,0.23026878013968516,0.3699265598501034,0.359076014396716,-0.05303403768911947,0.997671829101934
B2,scale,none,4,4,588,8,cerebras_0.111B;cerebras_0.59B;cerebras_13.0B;cerebras_6.7B,mean,3.4437248299319734,0.0,147,0.36675960248044825,0.4784326266028362,-0.07205501905430256,0.12403503401360604,
B2,scale,none,4,4,588,9,cerebras_0.111B;cerebras_1.3B;cerebras_13.0B;cerebras_6.7B,raw,0.0,1.0,147,1.1780406933479386,1.2425353624672297,-6.230910936525953,-1.1780406933479386,0.997671829101934
B2,scale,none,4,4,588,9,cerebras_0.111B;cerebras_1.3B;cerebras_13.0B;cerebras_6.7B,offset,1.1779881637985523,1.0,147,0.2659708464143815,0.39511296429911164,0.2688305170041273,-5.252954938649052e-05,0.997671829101934
B2,scale,none,4,4,588,9,cerebras_0.111B;cerebras_1.3B;cerebras_13.0B;cerebras_6.7B,affine,0.1996028744849636,1.4367293903676264,147,0.23261415906544114,0.368402939614728,0.3643447020143048,-0.04311671191601781,0.997671829101934
B2,scale,none,4,4,588,9,cerebras_0.111B;cerebras_1.3B;cerebras_13.0B;cerebras_6.7B,mean,3.418243367346939,0.0,147,0.3534711057892546,0.4724678771902478,-0.045490449826542045,0.09855357142857166,
B2,scale,none,4,4,588,10,cerebras_0.256B;cerebras_0.59B;cerebras_1.3B;cerebras_13.0B,raw,0.0,1.0,147,1.1780406933479386,1.2425353624672297,-6.230910936525953,-1.1780406933479386,0.997671829101934
B2,scale,none,4,4,588,10,cerebras_0.256B;cerebras_0.59B;cerebras_1.3B;cerebras_13.0B,offset,1.1785211217995823,1.0,147,0.26615575021065724,0.3951132528900729,0.2688294489096832,0.00048042845164356936,0.997671829101934
B2,scale,none,4,4,588,10,cerebras_0.256B;cerebras_0.59B;cerebras_1.3B;cerebras_13.0B,affine,-1.019711216078075,1.9754417799195878,147,0.19962360257186026,0.34725445060520255,0.43523062547443625,-0.10869789685152711,0.997671829101934
B2,scale,none,4,4,588,10,cerebras_0.256B;cerebras_0.59B;cerebras_1.3B;cerebras_13.0B,mean,3.4320972789115642,0.0,147,0.36053942801610417,0.4755507657108738,-0.05917877128537197,0.11240748299319687,
B2,scale,none,4,4,588,11,cerebras_0.256B;cerebras_0.59B;cerebras_1.3B;cerebras_6.7B,raw,0.0,1.0,147,1.1780406933479386,1.2425353624672297,-6.230910936525953,-1.1780406933479386,0.997671829101934
B2,scale,none,4,4,588,11,cerebras_0.256B;cerebras_0.59B;cerebras_1.3B;cerebras_6.7B,offset,1.1787807739845249,1.0,147,0.2662458336217597,0.39511365392406544,0.2688279646547662,0.0007400806365860334,0.997671829101934
B2,scale,none,4,4,588,11,cerebras_0.256B;cerebras_0.59B;cerebras_1.3B;cerebras_6.7B,affine,-1.3818165039812915,2.131541442938439,147,0.19533502391870405,0.3472991284959202,0.4350852892371241,-0.13649248153887425,0.997671829101934
B2,scale,none,4,4,588,11,cerebras_0.256B;cerebras_0.59B;cerebras_1.3B;cerebras_6.7B,mean,3.4417091836734692,0.0,147,0.36567636401499365,0.47791402942732536,-0.06973217000542853,0.12201938775510185,
B2,scale,none,4,4,588,12,cerebras_0.256B;cerebras_0.59B;cerebras_13.0B;cerebras_6.7B,raw,0.0,1.0,147,1.1780406933479386,1.2425353624672297,-6.230910936525953,-1.1780406933479386,0.997671829101934
B2,scale,none,4,4,588,12,cerebras_0.256B;cerebras_0.59B;cerebras_13.0B;cerebras_6.7B,offset,1.1784335614294494,1.0,147,0.2661253721230601,0.39511315612518777,0.26882980704308024,0.00039286808151065396,0.997671829101934
B2,scale,none,4,4,588,12,cerebras_0.256B;cerebras_0.59B;cerebras_13.0B;cerebras_6.7B,affine,-0.5756203473287096,1.790475671927367,147,0.21295031902114073,0.34753588586911205,0.43431481041574926,-0.06073952728964657,0.997671829101934
B2,scale,none,4,4,588,12,cerebras_0.256B;cerebras_0.59B;cerebras_13.0B;cerebras_6.7B,mean,3.3974188775510203,0.0,147,0.34337186935998887,0.4685668561334531,-0.028297141748552912,0.07772908163265296,
B2,scale,none,4,4,588,13,cerebras_0.256B;cerebras_1.3B;cerebras_13.0B;cerebras_6.7B,raw,0.0,1.0,147,1.1780406933479386,1.2425353624672297,-6.230910936525953,-1.1780406933479386,0.997671829101934
B2,scale,none,4,4,588,13,cerebras_0.256B;cerebras_1.3B;cerebras_13.0B;cerebras_6.7B,offset,1.1778912441875742,1.0,147,0.26593722124322583,0.3951129890713909,0.268830425320296,-0.00014944916036460548,0.997671829101934
B2,scale,none,4,4,588,13,cerebras_0.256B;cerebras_1.3B;cerebras_13.0B;cerebras_6.7B,affine,-0.7117574256717245,1.8612620349684266,147,0.2131076352860611,0.34047177217116964,0.4570776506462553,-0.0452770547515515,0.997671829101934
B2,scale,none,4,4,588,13,cerebras_0.256B;cerebras_1.3B;cerebras_13.0B;cerebras_6.7B,mean,3.3719374149659864,0.0,147,0.33193423110740894,0.4650192493128404,-0.01278522883478117,0.05224761904761904,
B2,scale,none,4,4,588,14,cerebras_0.59B;cerebras_1.3B;cerebras_13.0B;cerebras_6.7B,raw,0.0,1.0,147,1.1780406933479386,1.2425353624672297,-6.230910936525953,-1.1780406933479386,0.997671829101934
B2,scale,none,4,4,588,14,cerebras_0.59B;cerebras_1.3B;cerebras_13.0B;cerebras_6.7B,offset,1.178294543573586,1.0,147,0.26607714143837274,0.3951130423534695,0.2688302281198067,0.000253850225647274,0.997671829101934
B2,scale,none,4,4,588,14,cerebras_0.59B;cerebras_1.3B;cerebras_13.0B;cerebras_6.7B,affine,-2.2869306612321125,2.6047981932363435,147,0.18461506231652736,0.2890376007656264,0.6087231221774733,-0.02805674422879105,0.997671829101934
B2,scale,none,4,4,588,14,cerebras_0.59B;cerebras_1.3B;cerebras_13.0B;cerebras_6.7B,mean,3.337584863945578,0.0,147,0.31739025521773323,0.4624211521924911,-0.00149983058132519,0.0178950680272105,
B2,scale,none,5,1,147,0,cerebras_0.111B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,1,147,0,cerebras_0.111B,offset,1.1791307491242855,1.0,147,0.2665479882324406,0.396840928841653,0.2679175995328833,0.0012939913478979554,0.998265915785996
B2,scale,none,5,1,147,0,cerebras_0.111B,affine,-14.359165889790287,6.8935290829547915,147,3.310748406503754,3.3107613794371127,-49.95453144021442,-3.310748406503754,0.998265915785996
B2,scale,none,5,1,147,0,cerebras_0.111B,mean,3.815631972789116,0.0,147,0.6733222361053268,0.729652737691953,-1.4749104193844427,0.5632734693877556,
B2,scale,none,5,1,147,1,cerebras_0.256B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,1,147,1,cerebras_0.256B,offset,1.178743070680373,1.0,147,0.266402938474514,0.3968398540889982,0.26792156488212426,0.0009063129039853988,0.998265915785996
B2,scale,none,5,1,147,1,cerebras_0.256B,affine,-13.266901472009264,6.892176947977323,147,2.2212890221365096,2.2213084400871823,-21.937431517223267,-2.2212890221365096,0.998265915785996
B2,scale,none,5,1,147,1,cerebras_0.256B,mean,3.630408163265306,0.0,147,0.5297795224212132,0.5983624834734276,-0.6643925512323934,0.3780496598639453,
B2,scale,none,5,1,147,2,cerebras_0.59B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,1,147,2,cerebras_0.59B,offset,1.1803562682244204,1.0,147,0.2670065157869128,0.39684681720179543,0.2678958739673163,0.0025195104480328443,0.998265915785996
B2,scale,none,5,1,147,2,cerebras_0.59B,affine,-12.482323817431876,6.907824000175832,147,1.404251217518385,1.4042807836301703,-8.16716307984452,-1.404251217518385,0.998265915785996
B2,scale,none,5,1,147,2,cerebras_0.59B,mean,3.4929979591836733,0.0,147,0.43538442315701786,0.522516472452736,-0.26919111721522015,0.2406394557823128,
B2,scale,none,5,1,147,3,cerebras_1.3B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,1,147,3,cerebras_1.3B,offset,1.178186999256919,1.0,147,0.26619488454056867,0.39683897371527427,0.26792481305337834,0.00035024148053139565,0.998265915785996
B2,scale,none,5,1,147,3,cerebras_1.3B,affine,-11.949319570661741,6.932303721077938,147,0.8204632574100019,0.8205134672348218,-2.1296695081571606,-0.8204632574100019,0.998265915785996
B2,scale,none,5,1,147,3,cerebras_1.3B,mean,3.3910721088435376,0.0,147,0.3749166041926976,0.4841049273040001,-0.08944687485648428,0.13871360544217706,
B2,scale,none,5,1,147,4,cerebras_13.0B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,1,147,4,cerebras_13.0B,offset,1.1767981490366177,1.0,147,0.265675246703041,0.3968401782813981,0.2679203687605185,-0.0010386087397698804,0.998265915785996
B2,scale,none,5,1,147,4,cerebras_13.0B,affine,-10.813624346848698,6.885988677999565,147,0.21915040238739925,0.21935142625114967,0.7763298769761175,0.21915040238739925,0.998265915785996
B2,scale,none,5,1,147,4,cerebras_13.0B,mean,3.213910884353741,0.0,147,0.2986438520986625,0.4653969657353538,-0.006871727864096178,-0.0384476190476194,
B2,scale,none,5,1,147,5,cerebras_2.7B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,1,147,5,cerebras_2.7B,offset,1.1780406933479386,1.0,147,0.26614014423448756,0.39683887155874087,0.26792518996320125,0.0002039355715509896,0.998265915785996
B2,scale,none,5,1,147,5,cerebras_2.7B,affine,-11.450558234467769,6.896670426849447,147,0.3956239649612875,0.3957315197193366,0.2720050994358776,-0.3956239649612875,0.998265915785996
B2,scale,none,5,1,147,5,cerebras_2.7B,mean,3.3196897959183675,0.0,147,0.3389735804525893,0.46866792002147317,-0.021074678317350548,0.067331292517007,
B2,scale,none,5,2,294,0,cerebras_0.111B;cerebras_0.256B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,2,294,0,cerebras_0.111B;cerebras_0.256B,offset,1.178936909902329,1.0,147,0.2664754633534772,0.3968403441246841,0.26791975687430514,0.0011001521259414353,0.998265915785996
B2,scale,none,5,2,294,0,cerebras_0.111B;cerebras_0.256B,affine,-3.9876278493926143,3.0308159907410275,147,0.9524926730138166,0.9875689298036232,-3.5337950864153926,-0.9524926730138166,0.998265915785996
B2,scale,none,5,2,294,0,cerebras_0.111B;cerebras_0.256B,mean,3.723020068027211,0.0,147,0.5997385556943866,0.6607862171090562,-1.0297801588316151,0.47066156462585046,
B2,scale,none,5,2,294,1,cerebras_0.111B;cerebras_0.59B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,2,294,1,cerebras_0.111B;cerebras_0.59B,offset,1.179743508674353,1.0,147,0.26677725200967667,0.39684339995681467,0.2679084821993606,0.0019067508979654843,0.998265915785996
B2,scale,none,5,2,294,1,cerebras_0.111B;cerebras_0.59B,affine,-0.9456555803750031,1.8588958232622763,147,0.34169427556733484,0.48155667615871,-0.07800771200224821,-0.34169427556733484,0.998265915785996
B2,scale,none,5,2,294,1,cerebras_0.111B;cerebras_0.59B,mean,3.6543149659863956,0.0,147,0.5475063353232457,0.613746783388001,-0.7510780716430063,0.40195646258503503,
B2,scale,none,5,2,294,2,cerebras_0.111B;cerebras_1.3B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,2,294,2,cerebras_0.111B;cerebras_1.3B,offset,1.1786588741906023,1.0,147,0.2663714363865046,0.39683967073075743,0.26792224138969567,0.000822116414214748,0.998265915785996
B2,scale,none,5,2,294,2,cerebras_0.111B;cerebras_1.3B,affine,-0.12970943266226076,1.5396015977863409,147,0.2273647607779879,0.40681897625859603,0.23064025937856603,-0.18813094185690393,0.998265915785996
B2,scale,none,5,2,294,2,cerebras_0.111B;cerebras_1.3B,mean,3.603352040816327,0.0,147,0.5102807094266281,0.5816464386655475,-0.5726975059937369,0.3509935374149663,
B2,scale,none,5,2,294,3,cerebras_0.111B;cerebras_13.0B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,2,294,3,cerebras_0.111B;cerebras_13.0B,offset,1.1779644490804515,1.0,147,0.2661116174677407,0.3968388397011646,0.2679253075027358,0.0001276913040639166,0.998265915785996
B2,scale,none,5,2,294,3,cerebras_0.111B;cerebras_13.0B,affine,0.5144969206249317,1.2839205523941228,147,0.23370491126558623,0.38507049744277694,0.3107011666646867,-0.07434047717999356,0.998265915785996
B2,scale,none,5,2,294,3,cerebras_0.111B;cerebras_13.0B,mean,3.514771428571429,0.0,147,0.44937405247813444,0.5328946045903966,-0.32010871374509664,0.2624129251700686,
B2,scale,none,5,2,294,4,cerebras_0.111B;cerebras_2.7B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,2,294,4,cerebras_0.111B;cerebras_2.7B,offset,1.1785857212361122,1.0,147,0.2663440662334641,0.3968395259252302,0.2679227756552658,0.0007489634597246053,0.998265915785996
B2,scale,none,5,2,294,4,cerebras_0.111B;cerebras_2.7B,affine,0.21199652550082293,1.4045871853081158,147,0.22364161120625484,0.3907920298714372,0.2900652297276719,-0.12651531835267787,0.998265915785996
B2,scale,none,5,2,294,4,cerebras_0.111B;cerebras_2.7B,mean,3.5676608843537414,0.0,147,0.48510456522745143,0.56083126494471,-0.4621485044531608,0.31530238095238083,
B2,scale,none,5,2,294,5,cerebras_0.256B;cerebras_0.59B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,2,294,5,cerebras_0.256B;cerebras_0.59B,offset,1.1795496694523966,1.0,147,0.26670472713071336,0.39684251593888886,0.2679117438451598,0.0017129116760089644,0.998265915785996
B2,scale,none,5,2,294,5,cerebras_0.256B;cerebras_0.59B,affine,-5.573100820229055,3.834683321823422,147,0.8703253849223193,0.8946173512401353,-2.72050322814613,-0.8703253849223193,0.998265915785996
B2,scale,none,5,2,294,5,cerebras_0.256B;cerebras_0.59B,mean,3.5617030612244895,0.0,147,0.48093003609607093,0.5575035172624747,-0.44484837816149625,0.30934455782312903,
B2,scale,none,5,2,294,6,cerebras_0.256B;cerebras_1.3B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,2,294,6,cerebras_0.256B;cerebras_1.3B,offset,1.1784650349686459,1.0,147,0.2662989115075413,0.39683931650294907,0.26792354832649357,0.0006282771922583005,0.998265915785996
B2,scale,none,5,2,294,6,cerebras_0.256B;cerebras_1.3B,affine,-2.126835034454864,2.4171999126023977,147,0.3646597556397664,0.47344163433052094,-0.04198134927044217,-0.3646597556397664,0.998265915785996
B2,scale,none,5,2,294,6,cerebras_0.256B;cerebras_1.3B,mean,3.5107401360544217,0.0,147,0.4467687954093202,0.5309210717213102,-0.31034898379129117,0.2583816326530612,
B2,scale,none,5,2,294,7,cerebras_0.256B;cerebras_13.0B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,2,294,7,cerebras_0.256B;cerebras_13.0B,offset,1.1777706098584952,1.0,147,0.2660390925887775,0.39683882467047565,0.26792536295893454,-6.614791789236166e-05,0.998265915785996
B2,scale,none,5,2,294,7,cerebras_0.256B;cerebras_13.0B,affine,-0.08152863440564051,1.5610878027584185,147,0.21884064550100363,0.3717112612633717,0.357699162093701,-0.09537654415475313,0.998265915785996
B2,scale,none,5,2,294,7,cerebras_0.256B;cerebras_13.0B,mean,3.422159523809524,0.0,147,0.3922458535795271,0.4939114321787832,-0.134031736100801,0.16980102040816336,
B2,scale,none,5,2,294,8,cerebras_0.256B;cerebras_2.7B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
B2,scale,none,5,2,294,8,cerebras_0.256B;cerebras_2.7B,offset,1.178391882014156,1.0,147,0.26627154135450093,0.39683920742942835,0.2679239507571083,0.0005551242377683513,0.998265915785996
B2,scale,none,5,2,294,8,cerebras_0.256B;cerebras_2.7B,affine,-0.9560780910129387,1.929381219024099,147,0.22334513473245524,0.39287815221518047,0.28246546498174974,-0.2058932999483869,0.998265915785996
B2,scale,none,5,2,294,8,cerebras_0.256B;cerebras_2.7B,mean,3.4750489795918367,0.0,147,0.4240289462723866,0.5144970014404207,-0.23053153356289147,0.22269047619047622,
B2,scale,none,5,2,294,9,cerebras_0.59B;cerebras_1.3B,raw,0.0,1.0,147,1.1778367577763875,1.2428919809699837,-6.1811471073952164,-1.1778367577763875,0.998265915785996
